ID,NU_NOTA_LC
1881,509.86493
1882,449.64542
1883,524.60657
1884,497.1179
1885,458.10938
1886,552.1365
1887,549.98267
1888,464.4964
1889,462.91608
1890,579.2498
1891,423.53857
1892,555.9701
1893,577.0331
1894,514.06433
1895,510.82834
1896,513.6646
1897,598.9757
1898,638.88403
1899,590.3912
1900,433.962
1901,472.138
1902,584.9872
1903,539.9729
1904,484.74405
1905,467.4909
1906,464.49
1907,634.13464
1908,524.0723
1909,549.4729
1910,453.19266
1911,505.5758
1912,542.09033
1913,462.0031
1914,497.70648
1915,592.95154
1916,546.2817
1917,481.26065
1918,489.18207
1919,540.0408
1920,512.88184
1921,488.75748
1922,578.4166
1923,530.5627
1924,519.31104
1925,487.99948
1926,473.51083
1927,595.6328
1928,491.20633
1929,440.87363
1930,478.09055
1931,567.01495
1932,590.57983
1933,524.6919
1934,428.32904
1935,497.88834
1936,500.27844
1937,590.37427
1938,543.9654
1939,506.0403
1940,457.70813
1941,523.833
1942,576.53235
1943,586.83563
1944,578.5482
1945,543.59125
1946,440.01395
1947,568.3646
1948,468.93756
1949,429.69043
1950,533.53687
1951,594.4501
1952,532.481
1953,559.651
1954,552.2855
1955,620.49274
1956,452.4798
1957,564.08875
1958,473.63336
1959,506.63547
1960,514.23267
1961,495.29648
1962,477.93942
1963,453.09247
1964,529.20776
1965,621.1137
1966,600.68164
1967,522.06445
1968,552.5239
1969,549.08716
1970,503.51337
1971,609.9034
1972,675.9279
1973,596.2234
1974,534.3451
1975,525.49365
1976,597.7981
1977,540.30316
1978,545.0818
1979,499.36475
1980,538.22675
1981,497.91608
1982,487.21304
1983,593.07587
1984,581.08624
1985,549.71124
1986,583.2543
1987,566.80975
1988,537.6197
1989,538.0338
1990,545.97565
1991,522.2306
1992,554.4885
1993,461.307
1994,552.936
1995,616.9867
1996,448.93945
1997,505.34146
1998,509.36966
1999,537.6482
2000,512.8842
2001,553.921
2002,636.90674
2003,512.0823
2004,474.505
2005,533.0053
2006,538.9694
2007,563.1283
2008,539.0686
2009,537.7416
2010,494.70892
2011,468.0898
2012,461.73657
2013,541.9248
2014,467.58023
2015,554.07745
2016,524.14954
2017,524.1641
2018,538.73865
2019,626.7514
2020,498.74905
2021,559.41125
2022,566.44995
2023,467.27356
2024,619.6647
2025,507.39337
2026,559.29987
2027,479.81894
2028,586.027
2029,499.40686
2030,518.9873
2031,622.46375
2032,582.6055
2033,540.6017
2034,514.7586
2035,436.39737
2036,461.3551
2037,427.31677
2038,452.03662
2039,466.3081
2040,523.03015
2041,493.6619
2042,483.85696
2043,570.2352
2044,503.93832
2045,589.30066
2046,488.07584
2047,639.8783
2048,467.69675
2049,665.219
2050,604.96576
2051,442.63846
2052,551.82837
2053,474.0353
2054,443.81613
2055,457.09146
2056,571.3883
2057,513.46295
2058,636.9482
2059,449.5319
2060,443.18503
2061,510.47473
2062,577.16223
2063,511.8203
2064,541.4479
2065,642.5112
2066,426.34515
2067,477.7429
2068,538.5475
2069,453.30707
2070,529.88794
2071,520.12573
2072,447.37094
2073,429.98584
2074,555.97107
2075,441.54904
2076,526.45325
2077,539.8705
2078,512.2488
2079,547.1995
2080,557.9722
2081,540.58057
2082,519.63586
2083,500.8338
2084,520.8852
2085,549.7683
2086,523.80237
2087,497.6357
2088,512.93774
2089,526.32874
2090,589.34204
2091,451.12222
2092,544.95593
2093,535.13556
2094,614.48267
2095,566.104
2096,641.8924
2097,472.15717
2098,562.70215
2099,537.6778
2100,561.8668
2101,592.35986
2102,443.46274
2103,468.39813
2104,434.54623
2105,519.50256
2106,605.2934
2107,555.0734
2108,531.63336
2109,542.6116
2110,505.423
2111,478.23544
2112,466.63336
2113,445.75534
2114,572.7075
2115,562.208
2116,590.0205
2117,438.2896
2118,566.20123
2119,590.42004
2120,576.2389
2121,609.3768
2122,441.3707
2123,482.58624
2124,586.42456
2125,614.2371
2126,484.33276
2127,526.2063
2128,548.7947
2129,421.36105
2130,579.74585
2131,520.9506
2132,516.69507
2133,585.77155
2134,539.3136
2135,455.52298
2136,500.19427
2137,467.0111
2138,456.37985
2139,499.52377
2140,568.90704
2141,549.47473
2142,617.7211
2143,570.4007
2144,443.56796
2145,575.93744
2146,435.7224
2147,501.49908
2148,549.31116
2149,630.97833
2150,505.3472
2151,483.4539
2152,555.5552
2153,575.32825
2154,639.46857
2155,650.13007
2156,476.00565
2157,559.2881
2158,617.8601
2159,443.80334
2160,436.27698
2161,620.3057
2162,496.22934
2163,504.43848
2164,622.7726
2165,512.8545
2166,490.6089
2167,510.2271
2168,435.66452
2169,521.0248
2170,467.56036
2171,453.26886
2172,528.1842
2173,550.4422
2174,534.607
2175,545.60126
2176,470.50537
2177,501.76047
2178,517.7604
2179,571.5115
2180,523.07416
2181,549.24176
2182,578.13684
2183,519.13025
2184,509.56738
2185,473.25195
2186,508.56238
2187,510.72318
2188,489.83047
2189,508.87454
2190,499.2479
2191,535.4069
2192,475.04672
2193,567.49133
2194,526.48193
2195,513.1024
2196,480.92023
2197,518.444
2198,521.26416
2199,614.48737
2200,514.0104
2201,502.3708
2202,525.5772
2203,449.5052
2204,636.46875
2205,604.0221
2206,460.18393
2207,599.9321
2208,500.47894
2209,532.9898
2210,525.2079
2211,450.92828
2212,432.73532
2213,454.4554
2214,440.82327
2215,622.4682
2216,474.14005
2217,492.79486
2218,500.97476
2219,571.59576
2220,455.4324
2221,664.4518
2222,457.02988
2223,470.72025
2224,568.136
2225,493.27966
2226,573.96924
2227,479.46304
2228,561.18506
2229,446.51025
2230,505.48087
2231,520.32587
2232,613.0908
2233,543.08484
2234,590.9366
2235,531.3265
2236,475.11716
2237,525.28723
2238,494.73938
2239,566.1488
2240,560.6122
2241,580.24316
2242,528.0867
2243,508.5847
2244,527.27985
2245,476.34506
2246,551.6824
2247,632.51605
2248,500.2705
2249,507.804
2250,432.1355
2251,631.28546
2252,610.10864
2253,479.7573
2254,509.74094
2255,495.20074
2256,505.10748
2257,628.9722
2258,548.4416
2259,445.15796
2260,486.02945
2261,606.1947
2262,590.791
2263,527.4049
2264,610.18176
2265,448.64264
2266,579.6947
2267,497.5298
2268,540.95654
2269,567.5884
2270,481.0514
2271,500.76465
2272,634.26996
2273,461.82556
2274,498.8963
2275,579.1135
2276,436.06894
2277,415.74512
2278,439.7114
2279,509.8684
2280,585.5182
2281,536.1086
2282,503.7601
2283,555.00385
2284,519.2859
2285,535.05597
2286,592.67126
2287,574.6891
2288,478.57422
2289,442.96964
2290,686.502
2291,499.27432
2292,519.2495
2293,549.59326
2294,499.61752
2295,432.0183
2296,562.3428
2297,528.40857
2298,462.48047
2299,475.9028
2300,460.33298
2301,460.9738
2302,533.96497
2303,578.5343
2304,539.83154
2305,505.31348
2306,434.59064
2307,484.35114
2308,548.7208
2309,514.3592
2310,545.63544
2311,526.64325
2312,522.7715
2313,491.22687
2314,422.92822
2315,486.97406
2316,441.15805
2317,524.0575
2318,508.5045
2319,608.9082
2320,540.79846
2321,581.5274
2322,521.3146
2323,529.34326
2324,589.0796
2325,556.78876
2326,513.2859
2327,670.5274
2328,454.84637
2329,470.86966
2330,645.324
2331,558.2615
2332,452.218
2333,685.7833
2334,586.4593
2335,436.2801
2336,415.20352
2337,545.14777
2338,499.21677
2339,524.2012
2340,480.98444
2341,517.98706
2342,616.1668
2343,529.9464
2344,579.37036
2345,611.12085
2346,497.57346
2347,548.9247
2348,484.73444
2349,509.03964
2350,513.35645
2351,444.20825
2352,554.96234
2353,518.49097
2354,567.7975
2355,463.59305
2356,549.9372
2357,443.8411
2358,570.05005
2359,451.17056
2360,459.3507
2361,569.3137
2362,520.8786
2363,512.17334
2364,443.98215
2365,505.6026
2366,478.76532
2367,502.6182
2368,539.67615
2369,522.8891
2370,515.4169
2371,445.3343
2372,515.47986
2373,570.52234
2374,515.3666
2375,585.87354
2376,474.34195
2377,560.10547
2378,539.572
2379,499.50974
2380,521.8993
2381,490.75537
2382,577.61633
2383,530.43524
2384,461.91428
2385,513.6721
2386,461.75983
2387,569.8845
2388,474.74878
2389,505.5061
2390,536.953
2391,567.71497
2392,475.9471
2393,566.52234
2394,614.93115
2395,561.41003
2396,505.9009
2397,496.54608
2398,525.9699
2399,501.80826
2400,482.5892
2401,419.6108
2402,534.04236
2403,624.1188
2404,471.98798
2405,571.765
2406,598.9321
2407,599.3503
2408,454.07065
2409,482.29028
2410,510.0288
2411,510.6749
2412,528.0906
2413,475.37897
2414,569.54224
2415,561.6906
2416,509.44916
2417,561.0338
2418,495.06354
2419,491.6237
2420,514.57684
2421,559.44666
2422,506.43527
2423,478.59464
2424,509.2256
2425,516.4386
2426,471.34464
2427,471.05676
2428,565.5209
2429,563.92426
2430,564.96045
2431,495.904
2432,552.3446
2433,506.57413
2434,423.04797
2435,509.8717
2436,465.14218
2437,510.74777
2438,563.5178
2439,589.1054
2440,554.6533
2441,610.0573
2442,484.0366
2443,504.6114
2444,587.5388
2445,460.04343
2446,510.8847
2447,484.45435
2448,447.0768
2449,660.6065
2450,466.76712
2451,476.22696
2452,553.73065
2453,452.28827
2454,626.9672
2455,596.574
2456,460.33826
2457,524.3793
2458,501.50568
2459,466.36472
2460,428.21298
2461,460.10815
2462,444.64334
2463,516.6972
2464,512.80005
2465,518.3994
2466,517.47906
2467,559.38617
2468,527.01526
2469,518.0763
2470,522.59106
2471,585.38306
2472,432.3244
2473,465.05377
2474,629.563
2475,464.23862
2476,512.3978
2477,519.402
2478,518.7738
2479,415.16434
2480,456.39645
2481,495.6449
2482,478.9961
2483,492.5161
2484,566.0165
2485,500.01102
2486,490.14105
2487,549.04834
2488,531.30347
2489,444.6619
2490,505.34177
2491,458.4938
2492,571.027
2493,491.96835
2494,517.4121
2495,569.47565
2496,448.71884
2497,586.76904
2498,541.3938
2499,612.44794
2500,546.71967
2501,539.73773
2502,462.64368
2503,535.0973
2504,508.6764
2505,561.2318
2506,500.84335
2507,589.4584
2508,516.5034
2509,461.73962
2510,514.1513
2511,510.87527
2512,499.871
2513,469.36728
2514,520.27
2515,491.6252
2516,534.3754
2517,516.5303
2518,508.90884
2519,545.82086
2520,577.33954
2521,518.5151
2522,606.74396
2523,473.73782
2524,577.05396
2525,464.12125
2526,515.7024
2527,550.09375
2528,587.4017
2529,507.1632
2530,548.79285
2531,504.5281
2532,609.3113
2533,595.8831
2534,515.32117
2535,513.87213
2536,468.35275
2537,608.0738
2538,635.9668
2539,479.86215
2540,468.89456
2541,565.38965
2542,545.4906
2543,435.2174
2544,502.58377
2545,635.11096
2546,510.64014
2547,695.47986
2548,569.2134
2549,578.38367
2550,578.48425
2551,571.37976
2552,537.6764
2553,527.33044
2554,637.4874
2555,446.4047
2556,416.47385
2557,545.0017
2558,590.5774
2559,517.7854
2560,568.4155
2561,645.4539
2562,444.17703
2563,593.9905
2564,558.1804
2565,439.082
2566,512.7849
2567,529.4997
2568,546.624
2569,494.44754
2570,476.5463
2571,510.64188
2572,441.23685
2573,434.5629
2574,629.1821
2575,496.56747
2576,608.1349
2577,609.55865
2578,507.736
2579,488.34576
2580,449.494
2581,574.46936
2582,476.03955
2583,488.85437
2584,563.297
2585,470.433
2586,521.444
2587,486.4214
2588,473.03845
2589,563.17523
2590,543.8341
2591,565.60913
2592,469.56525
2593,455.2946
2594,515.372
2595,497.94418
2596,536.05994
2597,457.19476
2598,506.1651
2599,591.41187
2600,470.10605
2601,485.31165
2602,469.2246
2603,455.71826
2604,520.7675
2605,543.0812
2606,568.17664
2607,516.79175
2608,444.1141
2609,555.0107
2610,535.8726
2611,529.99023
2612,546.6461
2613,461.57635
2614,492.23294
2615,528.7479
2616,484.807
2617,470.15045
2618,528.3009
2619,590.8186
2620,485.5901
2621,516.65857
2622,447.56857
2623,601.7273
2624,485.99756
2625,459.53845
2626,494.05075
2627,531.5533
2628,510.49338
2629,557.2249
2630,580.3905
2631,509.14774
2632,407.64
2633,482.97122
2634,573.01807
2635,536.01324
2636,545.4878
2637,619.1889
2638,520.9182
2639,561.292
2640,484.37714
2641,644.80286
2642,463.23322
2643,600.79144
2644,465.7655
2645,443.165
2646,643.4225
2647,481.1712
2648,522.551
2649,433.06323
2650,576.02783
2651,503.5544
2652,504.057
2653,541.98474
2654,473.24713
2655,518.36176
2656,608.1922
2657,517.24915
2658,543.3533
2659,457.57422
2660,510.4428
2661,634.63403
2662,641.8665
2663,449.4911
2664,614.392
2665,591.7544
2666,435.29202
2667,444.92056
2668,551.77637
2669,496.1274
2670,448.83682
2671,541.1821
2672,568.41956
2673,455.68277
2674,531.9209
2675,497.49518
2676,574.9576
2677,523.2488
2678,522.01196
2679,550.64624
2680,613.8133
2681,421.8277
2682,502.93768
2683,515.8453
2684,469.9546
2685,531.22144
2686,633.458
2687,501.4103
2688,536.60803
2689,448.593
2690,606.43634
2691,526.84674
2692,480.0667
2693,545.14154
2694,588.8169
2695,545.44714
2696,518.17346
2697,558.8917
2698,464.8556
2699,639.2561
2700,509.10358
2701,473.29276
2702,501.90646
2703,476.781
2704,455.35754
2705,544.05975
2706,498.7719
2707,495.2974
2708,537.2542
2709,594.0744
2710,507.64008
2711,606.0143
2712,514.6925
2713,590.0906
2714,565.8344
2715,529.38477
2716,465.4159
2717,445.28818
2718,461.49576
2719,492.32846
2720,557.02966
2721,602.7979
2722,578.18945
2723,531.67505
2724,511.1809
2725,529.3501
2726,505.71548
2727,597.0436
2728,478.65347
2729,554.7174
2730,439.15576
2731,678.14764
2732,445.0832
2733,518.0221
2734,505.02658
2735,535.101
2736,571.4829
2737,547.63513
2738,534.73773
2739,527.0171
2740,505.3802
2741,545.4833
2742,513.11115
2743,496.01562
2744,480.20496
2745,532.062
2746,496.08383
2747,576.7468
2748,575.35034
2749,629.16077
2750,554.7443
2751,583.61334
2752,610.5751
2753,476.91388
2754,628.03503
2755,519.21655
2756,483.08752
2757,477.1268
2758,506.913
2759,561.8379
2760,463.68124
2761,504.47375
2762,582.4478
2763,549.2636
2764,576.52216
2765,500.16315
2766,448.72394
2767,593.3956
2768,563.4962
2769,512.7361
2770,537.3241
2771,484.24908
2772,422.99115
2773,568.10315
2774,592.49
2775,451.50964
2776,529.18823
2777,567.7135
2778,515.6024
2779,501.6813
2780,607.24097
2781,430.59552
2782,540.6188
2783,475.96152
2784,537.8535
2785,474.22183
2786,453.4909
2787,590.15063
2788,549.126
2789,444.6218
2790,432.49585
2791,598.4661
2792,557.458
2793,543.14844
2794,435.83786
2795,483.4919
2796,544.64075
2797,550.0276
2798,542.10657
2799,471.21185
2800,490.8448
2801,460.7677
2802,582.30566
2803,454.69092
2804,449.51422
2805,591.6361
2806,618.5879
2807,600.7958
2808,555.8783
2809,618.7846
2810,564.36365
2811,484.9581
2812,557.9912
2813,486.0509
2814,437.1222
2815,596.7218
2816,487.41592
2817,545.3706
2818,576.94824
2819,519.5223
2820,498.62155
2821,527.70013
2822,552.9392
2823,587.8838
2824,560.1033
2825,598.7439
2826,467.66425
2827,516.7627
2828,536.50073
2829,540.8616
2830,435.3284
2831,571.3922
2832,597.00146
2833,587.34143
2834,620.9764
2835,489.536
2836,510.6892
2837,533.2781
2838,528.393
2839,454.0424
2840,474.13223
2841,539.54333
2842,482.0933
2843,517.7606
2844,644.5703
2845,502.4649
2846,454.99463
2847,585.6212
2848,514.0244
2849,583.5894
2850,557.7466
2851,591.0624
2852,625.08923
2853,483.17773
2854,624.121
2855,569.6002
2856,556.02325
2857,525.1936
2858,519.3879
2859,566.5686
2860,447.14658
2861,508.28665
2862,575.3895
2863,584.66504
2864,485.44983
2865,523.52826
2866,481.993
2867,581.2675
2868,634.6211
2869,647.2832
2870,507.1467
2871,461.74033
2872,527.2798
2873,485.15665
2874,509.3571
2875,550.6704
2876,514.5067
2877,500.47354
2878,671.7844
2879,539.8976
2880,535.49365
2881,468.87433
2882,557.17017
2883,463.25552
2884,575.5875
2885,444.70496
2886,604.03613
2887,479.2345
2888,534.02954
2889,612.6353
2890,606.52655
2891,512.46063
2892,516.3527
2893,480.13763
2894,473.5346
2895,665.1523
2896,575.9375
2897,564.589
2898,434.4444
2899,540.7987
2900,529.29065
2901,541.5333
2902,574.0995
2903,482.41446
2904,568.6976
2905,570.0524
2906,536.4446
2907,564.46326
2908,475.82162
2909,505.3112
2910,489.255
2911,580.886
2912,510.39145
2913,618.5405
2914,474.27637
2915,434.3212
2916,575.46
2917,469.26288
2918,526.61
2919,470.34253
2920,560.2345
2921,501.34146
2922,481.33835
2923,547.5458
2924,510.1088
2925,543.157
2926,626.317
2927,545.98584
2928,516.65247
2929,563.81793
2930,444.78854
2931,561.2185
2932,572.47095
2933,487.6768
2934,567.8863
2935,476.1163
2936,647.6817
2937,598.3879
2938,436.51828
2939,554.3954
2940,559.03577
2941,577.8899
2942,624.4802
2943,553.2518
2944,492.4046
2945,622.77277
2946,515.3228
2947,559.34033
2948,515.5735
2949,588.7726
2950,647.6541
2951,500.53903
2952,545.7617
2953,420.0221
2954,497.08932
2955,453.90436
2956,538.6766
2957,501.309
2958,594.5964
2959,554.6213
2960,542.24915
2961,645.1332
2962,496.041
2963,443.1848
2964,491.3018
2965,491.18195
2966,446.28214
2967,515.92896
2968,508.6485
2969,426.66788
2970,546.145
2971,683.8215
2972,539.2102
2973,512.29675
2974,559.1851
2975,569.4214
2976,552.3281
2977,485.89917
2978,612.13965
2979,530.8507
2980,561.1005
2981,604.8276
2982,591.1533
2983,415.0858
2984,468.96402
2985,543.7411
2986,504.94852
2987,452.6551
2988,433.389
2989,485.16763
2990,547.4424
2991,612.4654
2992,556.8884
2993,532.5105
2994,498.49792
2995,475.62128
2996,628.61865
2997,462.4622
2998,516.3353
2999,553.88855
3000,511.1401
3001,676.8882
3002,525.78265
3003,486.79428
3004,549.1824
3005,503.34125
3006,551.76886
3007,527.45044
3008,546.21063
3009,626.3523
3010,524.5986
3011,627.9165
3012,583.4663
3013,513.5833
3014,658.12115
3015,470.56015
3016,539.1924
3017,423.71127
3018,635.78973
3019,516.6072
3020,547.8007
3021,574.73224
3022,496.549
3023,612.83185
3024,509.10657
3025,543.15045
3026,631.3608
3027,518.15576
3028,507.24603
3029,515.74304
3030,571.39355
3031,469.4835
3032,502.17636
3033,467.15137
3034,497.01154
3035,456.78842
3036,480.03018
3037,488.36182
3038,435.27118
3039,559.8696
3040,504.5817
3041,520.3483
3042,478.4444
3043,496.77402
3044,471.36978
3045,434.19614
3046,472.66925
3047,535.1454
3048,467.50467
3049,433.25464
3050,525.78284
3051,474.48523
3052,486.00067
3053,601.1288
3054,528.76764
3055,497.17746
3056,455.08212
3057,553.13135
3058,426.1251
3059,481.59174
3060,526.2567
3061,518.42
3062,447.84238
3063,466.24832
3064,588.8104
3065,553.69946
3066,573.7698
3067,560.7822
3068,461.00653
3069,521.6216
3070,536.2809
3071,527.03406
3072,526.66486
3073,522.7134
3074,538.2821
3075,498.81
3076,467.00534
3077,569.38025
3078,664.55005
3079,567.7938
3080,608.6698
3081,574.21594
3082,547.81213
3083,567.43066
3084,519.46936
3085,560.0492
3086,475.56464
3087,450.92563
3088,528.5635
3089,434.68518
3090,526.55054
3091,656.9621
3092,453.92404
3093,533.4944
3094,585.713
3095,526.77734
3096,450.4848
3097,532.6085
3098,492.33682
3099,483.27704
3100,504.85208
3101,670.51746
3102,561.94434
3103,582.28503
3104,654.43634
3105,521.2749
3106,552.97485
3107,460.10654
3108,525.7206
3109,457.0717
3110,545.56396
3111,549.6487
3112,606.1248
3113,514.42236
3114,462.02362
3115,463.01913
3116,543.97504
3117,575.6033
3118,537.95935
3119,540.7356
3120,495.99088
3121,471.5636
3122,551.989
3123,563.7435
3124,577.8557
3125,462.47488
3126,486.64258
3127,500.69714
3128,584.39655
3129,486.96942
3130,528.93994
3131,451.28827
3132,587.32074
3133,536.8971
3134,490.8329
3135,479.4251
3136,607.10626
3137,644.26917
3138,509.1929
3139,443.6792
3140,439.3381
3141,442.23962
3142,625.1068
3143,555.67834
3144,456.10748
3145,491.19547
3146,578.7272
3147,477.42572
3148,573.37317
3149,534.08575
3150,483.99023
3151,529.7653
3152,535.6123
3153,479.5322
3154,552.7374
3155,560.5852
3156,565.1011
3157,578.302
3158,571.5758
3159,526.79565
3160,471.15692
3161,620.1064
3162,441.45746
3163,539.1112
3164,527.302
3165,487.22025
3166,461.09946
3167,432.7944
3168,551.3042
3169,485.71637
3170,617.6349
3171,595.6439
3172,434.08682
3173,474.83176
3174,401.59354
3175,467.9442
3176,460.06265
3177,603.39795
3178,576.00854
3179,547.0088
3180,472.27905
3181,599.3015
3182,526.2794
3183,601.2338
3184,506.00668
3185,426.48358
3186,581.4436
3187,589.2067
3188,527.745
3189,529.3678
3190,525.7703
3191,483.70166
3192,572.3073
3193,504.52945
3194,513.80963
3195,623.5234
3196,500.43997
3197,479.02634
3198,429.17468
3199,504.39307
3200,571.93164
3201,519.15344
3202,541.78284
3203,557.644
3204,612.41797
3205,584.92816
3206,497.87787
3207,472.34595
3208,549.25903
3209,567.5581
3210,422.99973
3211,587.5531
3212,547.5
3213,668.5406
3214,592.4313
3215,548.2726
3216,505.81888
3217,570.10126
3218,509.17477
3219,505.13373
3220,524.4318
3221,532.07245
3222,471.97668
3223,559.6599
3224,560.395
3225,497.30588
3226,656.6819
3227,537.05225
3228,564.6399
3229,473.49094
3230,477.84906
3231,601.9985
3232,531.1782
3233,423.4831
3234,548.1588
3235,525.42834
3236,578.31226
3237,533.55786
3238,535.34937
3239,488.0032
3240,517.3441
3241,570.7195
3242,462.98834
3243,496.4323
3244,446.62732
3245,497.58405
3246,580.9895
3247,524.13794
3248,568.0425
3249,562.89136
3250,452.5374
3251,566.0181
3252,426.67014
3253,570.47327
3254,551.73865
3255,530.1636
3256,554.19165
3257,467.3028
3258,573.9462
3259,606.76733
3260,489.56247
3261,567.68256
3262,452.5602
3263,552.06335
3264,531.0497
3265,515.8362
3266,621.8229
3267,496.67645
3268,475.70917
3269,566.23645
3270,567.5646
3271,497.24878
3272,577.75305
3273,548.6625
3274,472.22034
3275,548.3846
3276,587.67706
3277,547.45703
3278,481.7881
3279,469.16013
3280,549.01154
3281,590.94855
3282,588.5868
3283,459.16467
3284,453.23538
3285,477.38092
3286,549.0691
3287,420.89594
3288,559.36426
3289,467.54645
3290,505.91965
3291,546.1373
3292,484.77438
3293,471.20453
3294,506.02585
3295,515.5359
3296,574.0342
3297,550.2053
3298,475.78036
3299,567.0847
3300,520.57007
3301,456.2014
3302,504.01785
3303,492.50632
3304,486.30542
3305,596.778
3306,554.976
3307,527.4031
3308,498.43896
3309,532.4429
3310,541.63916
3311,548.44165
3312,602.9807
3313,498.29547
3314,683.1246
3315,540.16345
3316,544.7647
3317,578.07477
3318,545.51355
3319,533.775
3320,539.27563
3321,520.5174
3322,553.1035
3323,561.0746
3324,510.91516
3325,542.7499
3326,504.3593
3327,558.08325
3328,548.30115
3329,514.33875
3330,479.0827
3331,468.32333
3332,603.76044
3333,520.90027
3334,620.60394
3335,540.4519
3336,523.8484
3337,473.1558
3338,556.43585
3339,656.65344
3340,554.65857
3341,557.1848
3342,539.9971
3343,445.56308
3344,524.31995
3345,578.2462
3346,571.0825
3347,519.73706
3348,604.35474
3349,438.8049
3350,432.4667
3351,540.82983
3352,566.47974
3353,538.06946
3354,594.6452
3355,538.2685
3356,470.30164
3357,451.76617
3358,550.5984
3359,590.1195
3360,482.97876
3361,587.1294
3362,465.5152
3363,479.95605
3364,491.50873
3365,482.1856
3366,560.4803
3367,550.81213
3368,639.1162
3369,471.49017
3370,458.97614
3371,586.4538
3372,651.8479
3373,578.78973
3374,512.2241
3375,533.5823
3376,548.59937
3377,460.64673
3378,520.72296
3379,607.8654
3380,469.65405
3381,581.69006
3382,512.1242
3383,551.91046
3384,633.2699
3385,484.42725
3386,546.7355
3387,511.67477
3388,515.13245
3389,572.3116
3390,466.36243
3391,539.43066
3392,460.75568
3393,558.86707
3394,538.4221
3395,587.3871
3396,583.97656
3397,441.55453
3398,501.2042
3399,498.1963
3400,480.3117
3401,497.75412
3402,595.77954
3403,486.9539
3404,552.9387
3405,601.5703
3406,582.32837
3407,516.9531
3408,534.5318
3409,575.17523
3410,542.5794
3411,465.85254
3412,442.8534
3413,545.4715
3414,562.9004
3415,482.7222
3416,510.54675
3417,569.7173
3418,490.22147
3419,496.5966
3420,469.24463
3421,517.0905
3422,529.67065
3423,462.22263
3424,519.6828
3425,565.339
3426,624.52856
3427,526.55005
3428,581.9405
3429,514.1094
3430,490.87112
3431,460.23053
3432,537.32935
3433,531.4679
3434,536.2697
3435,526.2383
3436,573.53357
3437,494.47546
3438,487.56808
3439,466.9918
3440,578.9429
3441,497.3967
3442,634.0274
3443,557.3793
3444,593.10034
3445,462.5365
3446,479.222
3447,545.319
3448,619.89575
3449,490.76318
3450,529.63574
3451,489.0707
3452,602.90186
3453,549.5604
3454,582.8513
3455,626.241
3456,493.213
3457,624.83954
3458,548.3428
3459,428.16068
3460,468.76004
3461,613.6172
3462,595.6642
3463,544.4502
3464,609.0659
3465,648.86304
3466,440.24316
3467,556.96234
3468,569.9332
3469,459.32104
3470,516.0061
3471,505.78134
3472,685.06647
3473,543.4955
3474,453.01266
3475,548.459
3476,596.70557
3477,490.59073
3478,488.89133
3479,508.29056
3480,543.34515
3481,513.83075
3482,590.47375
3483,455.51968
3484,544.76013
3485,648.6511
3486,437.31497
3487,549.26984
3488,516.3043
3489,492.64102
3490,488.1326
3491,549.31995
3492,519.5437
3493,423.55396
3494,679.4
3495,518.4635
3496,493.41183
3497,619.41187
3498,540.4347
3499,432.36526
3500,467.241
3501,476.38074
3502,532.0459
3503,479.08334
3504,490.34036
3505,497.98026
3506,524.8344
3507,567.16986
3508,478.80148
3509,573.44446
3510,588.0127
3511,553.63416
3512,541.4556
3513,524.2191
3514,456.80844
3515,478.39948
3516,468.1267
3517,569.8102
3518,521.15894
3519,549.76416
3520,495.73523
3521,608.43506
3522,607.494
3523,505.32034
3524,507.5045
3525,627.70374
3526,569.8973
3527,530.23236
3528,562.2428
3529,592.2744
3530,479.0698
3531,579.16833
3532,421.008
3533,573.683
3534,522.02563
3535,461.7566
3536,566.8495
3537,556.28296
3538,501.00916
3539,590.5696
3540,576.4612
3541,465.53915
3542,452.39713
3543,439.65735
3544,441.226
3545,467.89023
3546,615.2648
3547,513.6689
3548,607.99817
3549,536.0739
3550,532.9824
3551,527.7428
3552,531.79663
3553,496.42847
3554,496.96558
3555,438.18054
3556,485.8757
3557,482.48312
3558,568.00854
3559,486.22388
3560,475.29907
3561,571.24915
3562,534.7622
3563,466.44217
3564,432.7091
3565,623.7539
3566,568.3543
3567,523.38635
3568,434.7942
3569,469.90988
3570,519.5287
3571,524.0545
3572,590.1094
3573,409.0644
3574,506.68774
3575,553.60095
3576,581.7478
3577,488.55127
3578,573.8711
3579,518.10236
3580,552.7335
3581,543.7203
3582,426.0155
3583,571.0289
3584,608.57764
3585,493.53864
3586,467.03403
3587,594.6504
3588,545.7737
3589,462.65106
3590,541.3413
3591,511.54584
3592,518.2665
3593,528.5132
3594,468.4646
3595,478.75348
3596,572.15063
3597,619.15137
3598,515.6081
3599,559.71216
3600,526.8407
3601,460.25992
3602,574.10986
3603,454.6071
3604,447.7965
3605,545.9031
3606,470.75552
3607,491.2805
3608,465.56223
3609,498.1558
3610,611.37286
3611,491.7224
3612,474.08792
3613,497.3912
3614,449.73547
3615,548.0908
3616,463.2614
3617,648.3555
3618,453.40784
3619,566.9885
3620,441.23526
3621,558.94165
3622,524.502
3623,471.3002
3624,540.53033
3625,531.05945
3626,488.213
3627,543.17523
3628,549.3674
3629,539.6532
3630,513.21326
3631,584.0807
3632,572.129
3633,638.7231
3634,507.70776
3635,535.2195
3636,616.5039
3637,542.45276
3638,587.3821
3639,554.52136
3640,599.504
3641,584.2532
